participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
14,1.0,1.0,0.5,3,30,22.0,1,28,28.0,0,0.0,0.0,0.0
8,0.0,1.0,0.5,2,76,44.5,0,0,0.0,0,0.0,0.0,0.0
6,1.0,1.0,0.5,5,52,19.0,0,0,0.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,1,16,16.0,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,4,31,20.0,0,0,0.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,3,18,15.0,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,4,19,13.5,0,0,0.0,1,8.0,3.3709471242068463,20.858538477196646
18,1.0,1.0,1.0,3,9,8.333333333333334,0,0,0.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,2,56,46.5,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,3,22,17.666666666666668,0,0,0.0,1,10.5,2.947473404344475,22.16433917120736
19,0.0,1.0,0.0,7,18,13.571428571428571,0,0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,6,19,10.833333333333334,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,2,62,51.0,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,0.0,3,34,19.333333333333332,1,38,38.0,0,0.0,0.0,0.0
21,0.0,1.0,0.5,3,37,20.0,0,0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,2,16,12.0,1,23,23.0,0,0.0,0.0,0.0
10,1.0,1.0,0.5,4,28,21.75,1,22,22.0,0,0.0,0.0,0.0
25,1.0,1.0,0.0,3,22,12.0,1,30,30.0,0,0.0,0.0,0.0
14,1.0,1.0,0.5,4,10,8.5,0,0,0.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,2,10,10.0,0,0,0.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,3,44,27.0,0,0,0.0,0,0.0,0.0,0.0
10,1.0,1.0,1.0,3,33,31.333333333333332,1,15,15.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,2,59,37.0,0,0,0.0,1,11.0,5.9518251344204325,21.176043358561174
23,1.0,1.0,1.0,2,63,39.0,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,4,38,22.25,0,0,0.0,0,0.0,0.0,0.0
17,1.0,1.0,0.5,8,16,10.0,0,0,0.0,0,0.0,0.0,0.0
15,1.0,1.0,0.5,4,28,22.0,0,0,0.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,2,23,21.0,0,0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,1,93,93.0,0,0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,0.5,4,37,26.0,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,5,26,15.0,0,0,0.0,1,10.0,2.8520210562884833,19.855274606557675
6,0.0,1.0,0.5,3,43,32.333333333333336,0,0,0.0,0,0.0,0.0,0.0
10,0.0,1.0,0.5,4,37,23.5,0,0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,0.0,4,52,24.75,0,0,0.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,5,18,15.8,0,0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.0,3,53,31.0,0,0,0.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,4,60,27.0,0,0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,4,34,25.0,0,0,0.0,0,0.0,0.0,0.0
19,0.0,1.0,0.5,3,10,9.333333333333334,1,8,8.0,0,0.0,0.0,0.0
8,0.0,1.0,0.0,4,31,21.75,0,0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,2,56,43.0,0,0,0.0,0,0.0,0.0,0.0
15,1.0,1.0,0.5,4,33,15.75,0,0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,3,39,30.666666666666668,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,7,16,10.571428571428571,0,0,0.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,3,72,32.666666666666664,0,0,0.0,1,10.0,1.5615665966236771,9.799033252653047
1,1.0,1.0,0.0,2,41,38.5,0,0,0.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,4,21,16.5,0,0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,2,50,42.5,0,0,0.0,1,9.5,2.910320416334584,7.982094880829292
9,0.0,1.0,0.0,2,45,32.0,1,21,21.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,1,55,55.0,0,0,0.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,5,25,17.8,0,0,0.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,1,10,10.0,1,8,8.0,0,0.0,0.0,0.0
13,1.0,1.0,1.0,2,92,54.0,0,0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,3,15,12.666666666666666,1,32,32.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,6,34,15.666666666666666,0,0,0.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,5,21,13.4,0,0,0.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,5,39,16.4,0,0,0.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,5,42,17.4,0,0,0.0,1,7.5,2.8929260819585862,18.155053929594214
3,1.0,1.0,1.0,3,44,31.666666666666668,0,0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,4,16,12.25,1,18,18.0,0,0.0,0.0,0.0
25,1.0,1.0,0.5,5,45,20.2,0,0,0.0,0,0.0,0.0,0.0
