participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration
15,0.0,1.0,0.5,1,11,11.0
5,1.0,1.0,0.5,1,14,14.0
14,0.0,1.0,0.5,1,20,20.0
14,1.0,1.0,1.0,1,79,79.0
23,0.0,1.0,0.5,0,0,0.0
4,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.5,1,104,104.0
13,1.0,1.0,1.0,1,22,22.0
24,1.0,1.0,1.0,1,121,121.0
6,1.0,1.0,1.0,2,35,28.5
4,1.0,1.0,0.5,0,0,0.0
9,1.0,1.0,0.5,2,27,25.5
4,1.0,1.0,1.0,1,7,7.0
19,1.0,1.0,1.0,1,71,71.0
3,1.0,1.0,1.0,0,0,0.0
25,1.0,1.0,1.0,2,19,18.5
25,1.0,1.0,0.5,1,16,16.0
