participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration
14,1.0,1.0,1.0,1,79,79.0
9,0.0,1.0,0.0,0,0,0.0
23,0.0,1.0,0.5,0,0,0.0
4,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.5,1,3,3.0
13,1.0,1.0,1.0,0,0,0.0
24,1.0,1.0,1.0,1,121,121.0
6,1.0,1.0,1.0,1,22,22.0
4,1.0,1.0,0.5,0,0,0.0
9,1.0,1.0,0.5,1,27,27.0
4,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,1,71,71.0
3,1.0,1.0,1.0,0,0,0.0
25,1.0,1.0,0.5,1,16,16.0
